email_limpo,telefone_limpo,cidade_uf,origem_reserva,grupo_hospedagem,chave_contato,score_completude
mariana941@hotmail.com,5531969801225,BrasÃ­lia/DF,CHANNELMANAGEROMNIBEES,,mariana941@hotmail.com,47
mariana944@hotmail.com,5562982113841,Natal/RN,CHANNELMANAGEROMNIBEES,,mariana944@hotmail.com,47
mariana947@uol.com.br,5541978099335,Campinas/SP,DIRETO,,mariana947@uol.com.br,46
mariana948@gmail.com,5531920485527,Curitiba/PR,CHANNELMANAGEROMNIBEES,,mariana948@gmail.com,45
mariana957@uol.com.br,5511953870526,BelÃ©m/PA,ALLINCLUSIVE,,mariana957@uol.com.br,46
mariana957@yahoo.com.br,5561961680746,Curitiba/PR,CHANNELMANAGEROMNIBEES,,mariana957@yahoo.com.br,46
mariana962@outlook.com,5571923364031,Manaus/AM,CHANNELMANAGEROMNIBEES,,mariana962@outlook.com,48
mariana963@yahoo.com.br,5562986778055,Salvador/BA,CHANNELMANAGEROMNIBEES,,mariana963@yahoo.com.br,46
mariana966@gmail.com,5585978044823,Rio de Janeiro/RJ,CHANNELMANAGEROMNIBEES,,mariana966@gmail.com,47
mariana966@outlook.com,5541957236740,Manaus/AM,CHANNELMANAGEROMNIBEES,,mariana966@outlook.com,47
mariana970@uol.com.br,5571986414356,Campinas/SP,CHANNELMANAGEROMNIBEES,,mariana970@uol.com.br,48
mariana975@gmail.com,5561927882790,Recife/PE,CHANNELMANAGEROMNIBEES,,mariana975@gmail.com,47
mariana976@hotmail.com,5585923621051,Curitiba/PR,CHANNELMANAGEROMNIBEES,,mariana976@hotmail.com,44
mariana977@gmail.com,5511988829415,Natal/RN,CHANNELMANAGEROMNIBEES,,mariana977@gmail.com,47
mariana984@yahoo.com.br,5551960576988,GoiÃ¢nia/GO,CHANNELMANAGEROMNIBEES,,mariana984@yahoo.com.br,46
mariana985@yahoo.com.br,5585927111558,Rio de Janeiro/RJ,CHANNELMANAGEROMNIBEES,,mariana985@yahoo.com.br,45
mariana987@gmail.com,5551940748059,SÃ£o LuÃ­s/MA,CHANNELMANAGEROMNIBEES,,mariana987@gmail.com,46
mariana989@yahoo.com.br,5541922144412,Curitiba/PR,DIRETO,,mariana989@yahoo.com.br,46
mariana990@uol.com.br,5561912546719,BelÃ©m/PA,DIRETO,,mariana990@uol.com.br,44
mariana992@hotmail.com,5521936375198,SÃ£o Paulo/SP,DIRETO,,mariana992@hotmail.com,44
mariana992@uol.com.br,5551925738929,Rio de Janeiro/RJ,CHANNELMANAGEROMNIBEES,,mariana992@uol.com.br,46
mariana994@gmail.com,5541946239115,SÃ£o Paulo/SP,DIRETO,,mariana994@gmail.com,45
mariana995@gmail.com,5521979691133,BelÃ©m/PA,PROPRIETARIO,,mariana995@gmail.com,45
mariana996@yahoo.com.br,5581924611292,BelÃ©m/PA,INTERNET,,mariana996@yahoo.com.br,45
mariana99@hotmail.com,5571987303791,Fortaleza/CE,CHANNELMANAGEROMNIBEES,,mariana99@hotmail.com,47
mariana9@yahoo.com.br,5511933067319,Belo Horizonte/MG,CHANNELMANAGEROMNIBEES,,mariana9@yahoo.com.br,46
mbarbosa@gmail.com,5561926901911,SÃ£o Paulo/SP,PROPRIETARIO,,mbarbosa@gmail.com,47
mbarbosa@hotmail.com,5511992457727,BrasÃ­lia/DF,CHANNELMANAGEROMNIBEES,,mbarbosa@hotmail.com,48
mbarbosa@outlook.com,5511933878605,Porto Alegre/RS,CHANNELMANAGEROMNIBEES,,mbarbosa@outlook.com,50
mbarbosa@uol.com.br,5551918045800,Rio de Janeiro/RJ,CHANNELMANAGEROMNIBEES,,mbarbosa@uol.com.br,48
mbarbosa@yahoo.com.br,5581920457161,Manaus/AM,CHANNELMANAGEROMNIBEES,,mbarbosa@yahoo.com.br,48
mcavalcanti@gmail.com,5541970124389,MaceiÃ³/AL,CHANNELMANAGEROMNIBEES,,mcavalcanti@gmail.com,48
mcavalcanti@hotmail.com,5521929055793,Campinas/SP,CHANNELMANAGEROMNIBEES,,mcavalcanti@hotmail.com,48
mcavalcanti@outlook.com,5531912544965,SÃ£o LuÃ­s/MA,DIRETO,,mcavalcanti@outlook.com,48
mcavalcanti@uol.com.br,5531964866519,MaceiÃ³/AL,CHANNELMANAGEROMNIBEES,,mcavalcanti@uol.com.br,48
mcavalcanti@yahoo.com.br,5551981691070,Curitiba/PR,CHANNELMANAGEROMNIBEES,,mcavalcanti@yahoo.com.br,47
mcosta@gmail.com,5521965163371,BelÃ©m/PA,CHANNELMANAGEROMNIBEES,,mcosta@gmail.com,48
mcosta@hotmail.com,5531916845518,MaceiÃ³/AL,CHANNELMANAGEROMNIBEES,,mcosta@hotmail.com,48
mcosta@outlook.com,5541910314914,BelÃ©m/PA,CHANNELMANAGEROMNIBEES,,mcosta@outlook.com,48
mcosta@uol.com.br,5531913087300,BelÃ©m/PA,CHANNELMANAGEROMNIBEES,,mcosta@uol.com.br,47
mcosta@yahoo.com.br,5541947714928,Curitiba/PR,PROPRIETARIO,,mcosta@yahoo.com.br,48
natã¡lia.campos@gmail.com,5531960304717,Rio de Janeiro/RJ,CHANNELMANAGEROMNIBEES,,natã¡lia.campos@gmail.com,48
natã¡lia.campos@hotmail.com,5562968551417,Manaus/AM,CHANNELMANAGEROMNIBEES,,natã¡lia.campos@hotmail.com,48
natã¡lia.campos@outlook.com,5551922825504,Salvador/BA,DIRETO,,natã¡lia.campos@outlook.com,48
natã¡lia.campos@uol.com.br,5521998648699,SÃ£o Paulo/SP,CHANNELMANAGEROMNIBEES,,natã¡lia.campos@uol.com.br,48
natã¡lia.campos@yahoo.com.br,5531936473730,Manaus/AM,PROPRIETARIO,,natã¡lia.campos@yahoo.com.br,49
natã¡lia105@hotmail.com,5571979780835,GoiÃ¢nia/GO,INTERNET,,natã¡lia105@hotmail.com,44
natã¡lia108@gmail.com,5541939779201,Campinas/SP,CHANNELMANAGEROMNIBEES,,natã¡lia108@gmail.com,46
natã¡lia10@hotmail.com,5585962361035,BrasÃ­lia/DF,DIRETO,,natã¡lia10@hotmail.com,46
natã¡lia112@hotmail.com,5571993714039,Curitiba/PR,CHANNELMANAGEROMNIBEES,,natã¡lia112@hotmail.com,45
natã¡lia112@uol.com.br,5585986788150,Salvador/BA,PROPRIETARIO,,natã¡lia112@uol.com.br,46
natã¡lia115@outlook.com,5585960040253,Fortaleza/CE,CHANNELMANAGEROMNIBEES,,natã¡lia115@outlook.com,45
natã¡lia117@yahoo.com.br,5531997366296,GoiÃ¢nia/GO,CHANNELMANAGEROMNIBEES,,natã¡lia117@yahoo.com.br,46
natã¡lia119@uol.com.br,5551919293151,Fortaleza/CE,CHANNELMANAGEROMNIBEES,,natã¡lia119@uol.com.br,47
natã¡lia121@hotmail.com,5581983371864,Rio de Janeiro/RJ,CHANNELMANAGEROMNIBEES,,natã¡lia121@hotmail.com,46
natã¡lia126@hotmail.com,5561984760829,Salvador/BA,BALCAO,,natã¡lia126@hotmail.com,48
natã¡lia129@yahoo.com.br,5541955069708,Salvador/BA,CHANNELMANAGEROMNIBEES,,natã¡lia129@yahoo.com.br,44
natã¡lia137@outlook.com,5581973006701,SÃ£o Paulo/SP,CHANNELMANAGEROMNIBEES,,natã¡lia137@outlook.com,47
natã¡lia137@yahoo.com.br,5581970208647,Manaus/AM,CHANNELMANAGEROMNIBEES,,natã¡lia137@yahoo.com.br,46
natã¡lia139@yahoo.com.br,5551968481198,Curitiba/PR,CHANNELMANAGEROMNIBEES,,natã¡lia139@yahoo.com.br,45
natã¡lia146@yahoo.com.br,5562945525583,BrasÃ­lia/DF,CHANNELMANAGEROMNIBEES,,natã¡lia146@yahoo.com.br,45
natã¡lia147@yahoo.com.br,5511935176551,MaceiÃ³/AL,PROPRIETARIO,,natã¡lia147@yahoo.com.br,47
natã¡lia148@hotmail.com,5561940590409,Campinas/SP,CHANNELMANAGEROMNIBEES,,natã¡lia148@hotmail.com,47
natã¡lia14@gmail.com,5541969817872,GoiÃ¢nia/GO,CHANNELMANAGEROMNIBEES,,natã¡lia14@gmail.com,47
natã¡lia153@gmail.com,5541942103041,Rio de Janeiro/RJ,CHANNELMANAGEROMNIBEES,,natã¡lia153@gmail.com,46
natã¡lia155@gmail.com,5571954320876,Manaus/AM,CHANNELMANAGEROMNIBEES,,natã¡lia155@gmail.com,46
natã¡lia155@outlook.com,5541942208573,MaceiÃ³/AL,CHANNELMANAGEROMNIBEES,,natã¡lia155@outlook.com,48
natã¡lia158@uol.com.br,5571959161265,Porto Alegre/RS,CHANNELMANAGEROMNIBEES,,natã¡lia158@uol.com.br,46
natã¡lia161@uol.com.br,5581990686599,MaceiÃ³/AL,CHANNELMANAGEROMNIBEES,,natã¡lia161@uol.com.br,46
natã¡lia167@gmail.com,5551943850553,BrasÃ­lia/DF,CHANNELMANAGEROMNIBEES,,natã¡lia167@gmail.com,45
natã¡lia16@gmail.com,5541953066651,Recife/PE,CHANNELMANAGEROMNIBEES,,natã¡lia16@gmail.com,45
natã¡lia170@hotmail.com,5581911453698,BrasÃ­lia/DF,CHANNELMANAGEROMNIBEES,,natã¡lia170@hotmail.com,45
natã¡lia170@outlook.com,5531927181528,MaceiÃ³/AL,PARTICULAR,,natã¡lia170@outlook.com,46
natã¡lia170@yahoo.com.br,5551934897122,BrasÃ­lia/DF,PROPRIETARIO,,natã¡lia170@yahoo.com.br,46
natã¡lia173@yahoo.com.br,5561970090829,Manaus/AM,CHANNELMANAGEROMNIBEES,,natã¡lia173@yahoo.com.br,46
natã¡lia175@hotmail.com,5511972548484,Rio de Janeiro/RJ,PROPRIETARIO,,natã¡lia175@hotmail.com,45
natã¡lia179@hotmail.com,5521919902312,SÃ£o LuÃ­s/MA,CHANNELMANAGEROMNIBEES,,natã¡lia179@hotmail.com,47
natã¡lia186@yahoo.com.br,5521950986088,BelÃ©m/PA,DIRETO,,natã¡lia186@yahoo.com.br,45
natã¡lia187@gmail.com,5511991933451,Rio de Janeiro/RJ,CHANNELMANAGEROMNIBEES,,natã¡lia187@gmail.com,45
natã¡lia189@outlook.com,5551929840509,Campinas/SP,CHANNELMANAGEROMNIBEES,,natã¡lia189@outlook.com,46
natã¡lia18@gmail.com,5562962203201,Belo Horizonte/MG,CHANNELMANAGEROMNIBEES,,natã¡lia18@gmail.com,44
natã¡lia195@outlook.com,5531983121668,Recife/PE,DIRETO,,natã¡lia195@outlook.com,46
natã¡lia196@yahoo.com.br,5541918230505,Curitiba/PR,CHANNELMANAGEROMNIBEES,,natã¡lia196@yahoo.com.br,47
natã¡lia197@yahoo.com.br,5571947892706,Fortaleza/CE,DIRETO,,natã¡lia197@yahoo.com.br,46
natã¡lia19@outlook.com,5541963881081,Manaus/AM,CHANNELMANAGEROMNIBEES,,natã¡lia19@outlook.com,47
natã¡lia201@uol.com.br,5561961949498,Belo Horizonte/MG,CHANNELMANAGEROMNIBEES,,natã¡lia201@uol.com.br,45
natã¡lia203@gmail.com,5541915435861,Belo Horizonte/MG,CHANNELMANAGEROMNIBEES,,natã¡lia203@gmail.com,44
natã¡lia209@uol.com.br,5511942944246,GoiÃ¢nia/GO,CHANNELMANAGEROMNIBEES,,natã¡lia209@uol.com.br,45
natã¡lia216@hotmail.com,5585960231551,BrasÃ­lia/DF,CHANNELMANAGEROMNIBEES,,natã¡lia216@hotmail.com,46
natã¡lia217@uol.com.br,5541929206802,Belo Horizonte/MG,PROPRIETARIO,,natã¡lia217@uol.com.br,46
natã¡lia218@yahoo.com.br,5511954165939,BrasÃ­lia/DF,CHANNELMANAGEROMNIBEES,,natã¡lia218@yahoo.com.br,46
natã¡lia221@gmail.com,5561965472231,Natal/RN,DIRETO,,natã¡lia221@gmail.com,45
natã¡lia223@uol.com.br,5585995057324,Belo Horizonte/MG,CHANNELMANAGEROMNIBEES,,natã¡lia223@uol.com.br,46
natã¡lia224@outlook.com,5561957614001,Manaus/AM,CHANNELMANAGEROMNIBEES,,natã¡lia224@outlook.com,47
natã¡lia228@uol.com.br,5585917819422,Salvador/BA,CHANNELMANAGEROMNIBEES,,natã¡lia228@uol.com.br,47
natã¡lia22@hotmail.com,5585966020544,Manaus/AM,CHANNELMANAGEROMNIBEES,,natã¡lia22@hotmail.com,44
natã¡lia230@yahoo.com.br,5581931718060,SÃ£o LuÃ­s/MA,DIRETO,,natã¡lia230@yahoo.com.br,46
natã¡lia233@uol.com.br,5551926875931,Rio de Janeiro/RJ,PROPRIETARIO,,natã¡lia233@uol.com.br,48
natã¡lia23@hotmail.com,5562992947054,MaceiÃ³/AL,PARTICULAR,,natã¡lia23@hotmail.com,45
natã¡lia241@outlook.com,5551988122646,Porto Alegre/RS,CHANNELMANAGEROMNIBEES,,natã¡lia241@outlook.com,46
natã¡lia244@yahoo.com.br,5585927191934,Salvador/BA,PROPRIETARIO,,natã¡lia244@yahoo.com.br,46
natã¡lia246@gmail.com,5541974029827,Fortaleza/CE,CHANNELMANAGEROMNIBEES,,natã¡lia246@gmail.com,47
natã¡lia247@uol.com.br,5521943445239,Belo Horizonte/MG,CHANNELMANAGEROMNIBEES,,natã¡lia247@uol.com.br,45
natã¡lia249@outlook.com,5562938231213,Salvador/BA,CHANNELMANAGEROMNIBEES,,natã¡lia249@outlook.com,47
natã¡lia24@yahoo.com.br,5561928827877,Campinas/SP,CHANNELMANAGEROMNIBEES,,natã¡lia24@yahoo.com.br,46
natã¡lia251@uol.com.br,5511951790590,Rio de Janeiro/RJ,CHANNELMANAGEROMNIBEES,,natã¡lia251@uol.com.br,45
natã¡lia253@uol.com.br,5541964893049,Recife/PE,CHANNELMANAGEROMNIBEES,,natã¡lia253@uol.com.br,46
natã¡lia257@gmail.com,5561983273774,Curitiba/PR,CHANNELMANAGEROMNIBEES,,natã¡lia257@gmail.com,46
natã¡lia260@hotmail.com,5585963012403,Rio de Janeiro/RJ,CHANNELMANAGEROMNIBEES,,natã¡lia260@hotmail.com,47
natã¡lia261@hotmail.com,5531921428194,GoiÃ¢nia/GO,CHANNELMANAGEROMNIBEES,,natã¡lia261@hotmail.com,47
natã¡lia266@uol.com.br,5585991037608,Campinas/SP,CHANNELMANAGEROMNIBEES,,natã¡lia266@uol.com.br,47
natã¡lia271@outlook.com,5571952530280,SÃ£o LuÃ­s/MA,PROPRIETARIO,,natã¡lia271@outlook.com,47
natã¡lia271@uol.com.br,5581953300625,Rio de Janeiro/RJ,DIRETO,,natã¡lia271@uol.com.br,44
natã¡lia273@outlook.com,5541959833155,SÃ£o Paulo/SP,CHANNELMANAGEROMNIBEES,,natã¡lia273@outlook.com,47
natã¡lia279@hotmail.com,5585959091554,Manaus/AM,CHANNELMANAGEROMNIBEES,,natã¡lia279@hotmail.com,47
natã¡lia27@uol.com.br,5581951199045,MaceiÃ³/AL,INTERNET,,natã¡lia27@uol.com.br,45
natã¡lia280@hotmail.com,5511951658526,Belo Horizonte/MG,DIRETO,,natã¡lia280@hotmail.com,47
natã¡lia284@hotmail.com,5531966972357,GoiÃ¢nia/GO,CHANNELMANAGEROMNIBEES,,natã¡lia284@hotmail.com,46
natã¡lia289@outlook.com,5531986463682,Salvador/BA,CHANNELMANAGEROMNIBEES,,natã¡lia289@outlook.com,48
natã¡lia291@uol.com.br,5541964273698,Belo Horizonte/MG,CHANNELMANAGEROMNIBEES,,natã¡lia291@uol.com.br,45
natã¡lia293@outlook.com,5561933301918,Fortaleza/CE,CHANNELMANAGEROMNIBEES,,natã¡lia293@outlook.com,46
natã¡lia293@uol.com.br,5562938453982,Fortaleza/CE,PARTICULAR,,natã¡lia293@uol.com.br,44
natã¡lia295@hotmail.com,5531946523141,MaceiÃ³/AL,CHANNELMANAGEROMNIBEES,,natã¡lia295@hotmail.com,46
natã¡lia295@uol.com.br,5521983360360,BelÃ©m/PA,CHANNELMANAGEROMNIBEES,,natã¡lia295@uol.com.br,46
natã¡lia298@hotmail.com,5561930331299,Salvador/BA,DIRETO,,natã¡lia298@hotmail.com,44
natã¡lia298@yahoo.com.br,5562977612796,Curitiba/PR,CHANNELMANAGEROMNIBEES,,natã¡lia298@yahoo.com.br,46
natã¡lia299@outlook.com,5585923280026,Curitiba/PR,CHANNELMANAGEROMNIBEES,,natã¡lia299@outlook.com,45
natã¡lia299@yahoo.com.br,5531977880419,GoiÃ¢nia/GO,CHANNELMANAGEROMNIBEES,,natã¡lia299@yahoo.com.br,46
natã¡lia304@hotmail.com,5511915825880,BrasÃ­lia/DF,CHANNELMANAGEROMNIBEES,,natã¡lia304@hotmail.com,47
natã¡lia307@outlook.com,5541958709944,Fortaleza/CE,CHANNELMANAGEROMNIBEES,,natã¡lia307@outlook.com,46
natã¡lia315@hotmail.com,5521984515578,Rio de Janeiro/RJ,CHANNELMANAGEROMNIBEES,,natã¡lia315@hotmail.com,47
natã¡lia315@uol.com.br,5521964319204,MaceiÃ³/AL,CHANNELMANAGEROMNIBEES,,natã¡lia315@uol.com.br,47
natã¡lia317@gmail.com,5561947213923,Campinas/SP,DIRETO,,natã¡lia317@gmail.com,46
natã¡lia319@gmail.com,5561941984225,MaceiÃ³/AL,CHANNELMANAGEROMNIBEES,,natã¡lia319@gmail.com,46
natã¡lia329@gmail.com,5531928398250,Rio de Janeiro/RJ,CHANNELMANAGEROMNIBEES,,natã¡lia329@gmail.com,47
natã¡lia329@outlook.com,5521912225141,Porto Alegre/RS,DIRETO,,natã¡lia329@outlook.com,44
natã¡lia333@outlook.com,5562970004779,GoiÃ¢nia/GO,CHANNELMANAGEROMNIBEES,,natã¡lia333@outlook.com,46
natã¡lia334@gmail.com,5561930007580,Fortaleza/CE,CHANNELMANAGEROMNIBEES,,natã¡lia334@gmail.com,44
natã¡lia337@uol.com.br,5561999247440,BrasÃ­lia/DF,BALCAO,,natã¡lia337@uol.com.br,46
natã¡lia338@uol.com.br,5585989055503,BrasÃ­lia/DF,PROPRIETARIO,,natã¡lia338@uol.com.br,46
natã¡lia344@outlook.com,5561981846533,Campinas/SP,CHANNELMANAGEROMNIBEES,,natã¡lia344@outlook.com,46
natã¡lia346@hotmail.com,5585930961309,SÃ£o Paulo/SP,INTERNET,,natã¡lia346@hotmail.com,44
natã¡lia351@hotmail.com,5562928729014,GoiÃ¢nia/GO,DIRETO,,natã¡lia351@hotmail.com,45
natã¡lia353@uol.com.br,5581988196760,BelÃ©m/PA,DIRETO,,natã¡lia353@uol.com.br,46
natã¡lia355@hotmail.com,5561990780623,BelÃ©m/PA,DIRETO,,natã¡lia355@hotmail.com,44
natã¡lia358@gmail.com,5562989538864,Natal/RN,BALCAO,,natã¡lia358@gmail.com,46
natã¡lia358@hotmail.com,5551974859391,Natal/RN,CHANNELMANAGEROMNIBEES,,natã¡lia358@hotmail.com,47
natã¡lia360@gmail.com,5581980719761,Fortaleza/CE,CHANNELMANAGEROMNIBEES,,natã¡lia360@gmail.com,45
natã¡lia364@uol.com.br,5551933162930,Fortaleza/CE,CHANNELMANAGEROMNIBEES,,natã¡lia364@uol.com.br,47
natã¡lia367@uol.com.br,5541993420121,Recife/PE,CHANNELMANAGEROMNIBEES,,natã¡lia367@uol.com.br,47
natã¡lia369@outlook.com,5561931054922,GoiÃ¢nia/GO,CHANNELMANAGEROMNIBEES,,natã¡lia369@outlook.com,44
natã¡lia370@gmail.com,5551982423300,Manaus/AM,CHANNELMANAGEROMNIBEES,,natã¡lia370@gmail.com,46
natã¡lia370@yahoo.com.br,5585958980366,Recife/PE,DIRETO,,natã¡lia370@yahoo.com.br,49
natã¡lia371@outlook.com,5571947569734,Recife/PE,CHANNELMANAGEROMNIBEES,,natã¡lia371@outlook.com,44
natã¡lia371@uol.com.br,5551927946396,SÃ£o Paulo/SP,CHANNELMANAGEROMNIBEES,,natã¡lia371@uol.com.br,47
natã¡lia372@uol.com.br,5541977515481,Campinas/SP,CHANNELMANAGEROMNIBEES,,natã¡lia372@uol.com.br,48
natã¡lia374@uol.com.br,5571945838355,BelÃ©m/PA,PARTICULAR,,natã¡lia374@uol.com.br,45
natã¡lia375@uol.com.br,5521991153145,MaceiÃ³/AL,CHANNELMANAGEROMNIBEES,,natã¡lia375@uol.com.br,46
natã¡lia375@yahoo.com.br,5531962538202,Fortaleza/CE,CHANNELMANAGEROMNIBEES,,natã¡lia375@yahoo.com.br,47
natã¡lia377@uol.com.br,5541950918309,Salvador/BA,CHANNELMANAGEROMNIBEES,,natã¡lia377@uol.com.br,47
natã¡lia378@gmail.com,5562912099781,Manaus/AM,CHANNELMANAGEROMNIBEES,,natã¡lia378@gmail.com,47
natã¡lia379@hotmail.com,5571955810313,GoiÃ¢nia/GO,CHANNELMANAGEROMNIBEES,,natã¡lia379@hotmail.com,45
natã¡lia380@gmail.com,5562964413491,Rio de Janeiro/RJ,CHANNELMANAGEROMNIBEES,,natã¡lia380@gmail.com,46
natã¡lia381@yahoo.com.br,5581992137110,GoiÃ¢nia/GO,CHANNELMANAGEROMNIBEES,,natã¡lia381@yahoo.com.br,46
natã¡lia383@hotmail.com,5562967124265,BrasÃ­lia/DF,INTERNET,,natã¡lia383@hotmail.com,43
natã¡lia384@yahoo.com.br,5571939179338,Curitiba/PR,CHANNELMANAGEROMNIBEES,,natã¡lia384@yahoo.com.br,46
natã¡lia385@yahoo.com.br,5571939532936,Manaus/AM,CHANNELMANAGEROMNIBEES,,natã¡lia385@yahoo.com.br,46
natã¡lia390@outlook.com,5562987031404,Rio de Janeiro/RJ,CHANNELMANAGEROMNIBEES,,natã¡lia390@outlook.com,46
natã¡lia395@outlook.com,5531924500343,Salvador/BA,CHANNELMANAGEROMNIBEES,,natã¡lia395@outlook.com,46
natã¡lia39@uol.com.br,5551930382176,Curitiba/PR,DIRETO,,natã¡lia39@uol.com.br,46
natã¡lia400@yahoo.com.br,5511984008320,GoiÃ¢nia/GO,PARTICULAR,,natã¡lia400@yahoo.com.br,44
natã¡lia403@outlook.com,5581989739993,Natal/RN,PROPRIETARIO,,natã¡lia403@outlook.com,46
natã¡lia404@uol.com.br,5561929283208,Porto Alegre/RS,CHANNELMANAGEROMNIBEES,,natã¡lia404@uol.com.br,48
natã¡lia409@hotmail.com,5511955641836,GoiÃ¢nia/GO,CHANNELMANAGEROMNIBEES,,natã¡lia409@hotmail.com,45
natã¡lia411@hotmail.com,5581973284221,Natal/RN,CHANNELMANAGEROMNIBEES,,natã¡lia411@hotmail.com,47
natã¡lia415@yahoo.com.br,5585960732177,Belo Horizonte/MG,CHANNELMANAGEROMNIBEES,,natã¡lia415@yahoo.com.br,47
natã¡lia417@yahoo.com.br,5562985469457,GoiÃ¢nia/GO,CHANNELMANAGEROMNIBEES,,natã¡lia417@yahoo.com.br,47
natã¡lia419@hotmail.com,5585979722097,GoiÃ¢nia/GO,CHANNELMANAGEROMNIBEES,,natã¡lia419@hotmail.com,46
natã¡lia419@outlook.com,5561962151452,MaceiÃ³/AL,CHANNELMANAGEROMNIBEES,,natã¡lia419@outlook.com,47
natã¡lia424@outlook.com,5561952208559,GoiÃ¢nia/GO,CHANNELMANAGEROMNIBEES,,natã¡lia424@outlook.com,47
natã¡lia427@gmail.com,5521935762365,Salvador/BA,DIRETO,,natã¡lia427@gmail.com,45
natã¡lia428@hotmail.com,5531934210748,Natal/RN,DIRETO,,natã¡lia428@hotmail.com,46
natã¡lia429@outlook.com,5521983638333,GoiÃ¢nia/GO,DIRETO,,natã¡lia429@outlook.com,46
natã¡lia429@yahoo.com.br,5581939316913,Fortaleza/CE,DIRETO,,natã¡lia429@yahoo.com.br,44
natã¡lia430@outlook.com,5561951958435,SÃ£o Paulo/SP,CHANNELMANAGEROMNIBEES,,natã¡lia430@outlook.com,46
natã¡lia430@uol.com.br,5585961542529,Curitiba/PR,CHANNELMANAGEROMNIBEES,,natã¡lia430@uol.com.br,46
natã¡lia433@gmail.com,5581938453311,Campinas/SP,CHANNELMANAGEROMNIBEES,,natã¡lia433@gmail.com,46
natã¡lia443@yahoo.com.br,5561975094165,BelÃ©m/PA,DIRETO,,natã¡lia443@yahoo.com.br,46
natã¡lia445@uol.com.br,5585998448430,Natal/RN,CHANNELMANAGEROMNIBEES,,natã¡lia445@uol.com.br,46
natã¡lia447@yahoo.com.br,5511990561241,Manaus/AM,CHANNELMANAGEROMNIBEES,,natã¡lia447@yahoo.com.br,45
natã¡lia450@hotmail.com,5561970424320,Curitiba/PR,INTERNET,,natã¡lia450@hotmail.com,45
natã¡lia452@hotmail.com,5561998883843,Fortaleza/CE,PROPRIETARIO,,natã¡lia452@hotmail.com,47
natã¡lia45@gmail.com,5581946515845,GoiÃ¢nia/GO,CHANNELMANAGEROMNIBEES,,natã¡lia45@gmail.com,46
natã¡lia465@outlook.com,5562937838406,Salvador/BA,CHANNELMANAGEROMNIBEES,,natã¡lia465@outlook.com,45
natã¡lia46@outlook.com,5521983555651,SÃ£o LuÃ­s/MA,DIRETO,,natã¡lia46@outlook.com,47
natã¡lia46@uol.com.br,5531994298262,Manaus/AM,PROPRIETARIO,,natã¡lia46@uol.com.br,45
natã¡lia470@yahoo.com.br,5562989571178,Campinas/SP,CHANNELMANAGEROMNIBEES,,natã¡lia470@yahoo.com.br,47
natã¡lia473@uol.com.br,5571996254061,Natal/RN,PARTICULAR,,natã¡lia473@uol.com.br,44
natã¡lia477@uol.com.br,5551945520928,Rio de Janeiro/RJ,CHANNELMANAGEROMNIBEES,,natã¡lia477@uol.com.br,45
natã¡lia477@yahoo.com.br,5585916914379,Salvador/BA,CHANNELMANAGEROMNIBEES,,natã¡lia477@yahoo.com.br,46
natã¡lia479@gmail.com,5531969324312,Fortaleza/CE,CHANNELMANAGEROMNIBEES,,natã¡lia479@gmail.com,47
natã¡lia480@hotmail.com,5531981748558,Campinas/SP,CHANNELMANAGEROMNIBEES,,natã¡lia480@hotmail.com,47
natã¡lia481@uol.com.br,5571928130935,SÃ£o Paulo/SP,DIRETO,,natã¡lia481@uol.com.br,45
natã¡lia481@yahoo.com.br,5581933586422,Manaus/AM,DIRETO,,natã¡lia481@yahoo.com.br,45
natã¡lia485@hotmail.com,5581916250255,Campinas/SP,PARTICULAR,,natã¡lia485@hotmail.com,45
natã¡lia485@yahoo.com.br,5585917141127,MaceiÃ³/AL,CHANNELMANAGEROMNIBEES,,natã¡lia485@yahoo.com.br,47
natã¡lia487@gmail.com,5561930826032,SÃ£o LuÃ­s/MA,CHANNELMANAGEROMNIBEES,,natã¡lia487@gmail.com,46
natã¡lia487@uol.com.br,5571920954282,Manaus/AM,DIRETO,,natã¡lia487@uol.com.br,45
natã¡lia488@uol.com.br,5585983888177,Fortaleza/CE,PROPRIETARIO,,natã¡lia488@uol.com.br,46
natã¡lia489@hotmail.com,5511915154687,Curitiba/PR,CHANNELMANAGEROMNIBEES,,natã¡lia489@hotmail.com,45
natã¡lia489@outlook.com,5571960665066,Curitiba/PR,CHANNELMANAGEROMNIBEES,,natã¡lia489@outlook.com,46
natã¡lia489@uol.com.br,5531996095588,Belo Horizonte/MG,CHANNELMANAGEROMNIBEES,,natã¡lia489@uol.com.br,46
natã¡lia490@hotmail.com,5562949884685,BrasÃ­lia/DF,CHANNELMANAGEROMNIBEES,,natã¡lia490@hotmail.com,46
natã¡lia491@gmail.com,5581967660423,BrasÃ­lia/DF,CHANNELMANAGEROMNIBEES,,natã¡lia491@gmail.com,45
natã¡lia495@gmail.com,5585981665217,Rio de Janeiro/RJ,CHANNELMANAGEROMNIBEES,,natã¡lia495@gmail.com,45
natã¡lia495@hotmail.com,5581975538896,Fortaleza/CE,CHANNELMANAGEROMNIBEES,,natã¡lia495@hotmail.com,45
natã¡lia499@gmail.com,5581931050729,GoiÃ¢nia/GO,CHANNELMANAGEROMNIBEES,,natã¡lia499@gmail.com,45
natã¡lia49@outlook.com,5521945555837,Manaus/AM,CHANNELMANAGEROMNIBEES,,natã¡lia49@outlook.com,46
